timestamp_unix,30,60,Ballen
1718599980,1.996,1.638,2.585
1718600880,1.997,1.636,2.586
1718601840,1.997,1.635,2.585
1718602740,1.997,1.637,2.584
1718603580,1.998,1.637,2.585
1718604480,1.996,1.637,2.586
1718605380,1.996,1.638,2.584
1718606280,1.997,1.638,2.586
1718607180,1.997,1.638,2.586
1718608080,1.996,1.639,2.584
1718608980,1.995,1.638,2.586
1718609880,1.997,1.638,2.586
1718610780,1.997,1.639,2.586
1718611740,1.996,1.639,2.588
1718612580,1.997,1.641,2.588
1718613480,1.997,1.64,2.587
1718614380,1.997,1.64,2.59
1718615340,1.999,1.639,2.59
1718616180,1.999,1.64,2.59
1718617080,1.997,1.64,2.591
1718617980,1.997,1.642,2.591
1718618880,1.998,1.64,2.593
1718619780,1.999,1.641,2.593
1718620680,1.997,1.64,2.595
1718621580,1.999,1.64,2.594
1718622480,1.997,1.639,2.598
1718623440,1.998,1.639,2.597
1718624280,1.997,1.639,2.6
1718625180,1.996,1.639,2.6
1718626080,1.998,1.64,2.603
1718627040,1.999,1.64,2.604
1718627940,1.997,1.64,2.606
1718628780,1.996,1.641,2.607
1718629680,1.995,1.64,2.609
1718630580,1.998,1.64,2.612
1718631540,1.997,1.641,2.613
1718632380,1.982,1.64,2.615
1718633280,1.644,1.643,2.618
1718634180,1.484,1.642,2.619
1718635080,1.437,1.639,2.621
1718636040,1.342,1.638,2.62
1718636880,1.33,1.637,2.621
1718637780,1.336,1.631,2.62
1718638680,1.336,1.623,2.618
1718639580,1.338,1.615,2.615
1718640480,1.345,1.608,2.615
1718641380,1.347,1.598,2.612
1718642280,1.35,1.595,2.61
1718643180,1.354,1.591,2.606
1718644140,1.358,1.583,2.602
1718644980,1.364,1.577,2.601
1718645880,1.368,1.573,2.594
1718646780,1.376,1.567,2.589
1718647740,1.374,1.563,2.583
1718648640,1.379,1.559,2.577
1718649480,1.381,1.557,2.568
1718650380,1.382,1.557,2.56
1718651280,1.392,1.551,2.551
1718652240,1.394,1.546,2.544
1718653140,1.402,1.544,2.537
1718653980,1.404,1.54,2.528
1718654880,1.434,1.539,2.519
1718655780,1.43,1.536,2.509
1718656740,1.44,1.533,2.496
1718657640,1.437,1.532,2.48
1718658480,1.44,1.528,2.465
1718659380,1.444,1.528,2.453
1718660340,1.448,1.525,2.442
1718661240,1.452,1.523,2.432
1718662080,1.456,1.521,2.425
1718662980,1.457,1.521,2.415
1718663880,1.466,1.522,2.404
1718664840,1.471,1.519,2.397
1718665680,1.469,1.517,2.391
1718666580,1.473,1.518,2.382
1718667480,1.471,1.515,2.378
1718668380,1.478,1.516,2.369
1718669340,1.48,1.514,2.363
1718670180,1.481,1.513,2.359
1718671080,1.481,1.513,2.353
1718671980,1.486,1.51,2.349
1718672940,1.487,1.512,2.344
1718673840,1.486,1.513,2.34
1718674680,1.487,1.512,2.336
1718675580,1.487,1.509,2.334
1718676480,1.485,1.509,2.329
1718677440,1.489,1.508,2.327
1718678280,1.491,1.51,2.324
1718679180,1.492,1.509,2.323
1718680080,1.491,1.508,2.32
1718681040,1.493,1.507,2.318
1718681940,1.495,1.506,2.316
1718682780,1.496,1.507,2.315
1718683680,1.497,1.507,2.312
1718684580,1.496,1.506,2.31
1718685540,1.497,1.505,2.307
1718686380,1.498,1.505,2.306
1718687280,1.499,1.505,2.303
1718688180,1.5,1.507,2.302
1718689140,1.503,1.506,2.301
1718690040,1.504,1.506,2.299
1718690880,1.502,1.507,2.298
1718691780,1.504,1.504,2.296
1718692680,1.505,1.507,2.296
1718693640,1.506,1.505,2.294
1718694540,1.508,1.505,2.294
1718695380,1.507,1.506,2.294
1718696280,1.508,1.506,2.291
1718697240,1.507,1.507,2.291
1718698140,1.509,1.505,2.29
1718699040,1.51,1.506,2.29
1718699880,1.511,1.507,2.29
1718700780,1.511,1.506,2.289
1718701740,1.511,1.504,2.289
1718702640,1.515,1.504,2.289
1718703480,1.511,1.505,2.289
1718704380,1.514,1.503,2.289
1718705280,1.514,1.503,2.29
1718706240,1.514,1.507,2.291
1718707080,1.516,1.506,2.291
1718707980,1.517,1.502,2.291
1718708880,1.521,1.506,2.292
1718709840,1.521,1.504,2.292
1718710740,1.519,1.502,2.293
1718711580,1.519,1.502,2.293
1718712480,1.519,1.503,2.294
1718713380,1.521,1.504,2.295
1718714340,1.523,1.503,2.294
1718715240,1.525,1.502,2.294
1718716080,1.525,1.501,2.295
1718716980,1.526,1.502,2.296
1718717940,1.524,1.5,2.296
1718718840,1.527,1.502,2.297
1718719680,1.525,1.501,2.297
1718720580,1.528,1.501,2.298
1718721480,1.529,1.503,2.298
1718722440,1.53,1.503,2.298
1718723340,1.529,1.501,2.297
1718724180,1.532,1.5,2.297
1718724300,1.532,1.5,2.297
1718725260,1.531,1.502,2.298
1718726100,1.533,1.5,2.298
1718727000,1.533,1.504,2.298
1718727900,1.534,1.502,2.298
1718728860,1.535,1.503,2.298
1718729760,1.537,1.503,2.298
1718730600,1.535,1.5,2.298
1718731500,1.537,1.504,2.297
1718732460,1.538,1.504,2.298
1718733360,1.538,1.503,2.298
1718734200,1.528,1.505,2.298
1718735100,1.489,1.504,2.298
1718736000,1.436,1.504,2.297
1718736960,1.382,1.503,2.297
1718737860,1.371,1.502,2.296
1718738700,1.358,1.502,2.294
1718739600,1.357,1.501,2.293
1718740560,1.355,1.502,2.292
1718741460,1.359,1.499,2.289
1718742360,1.346,1.496,2.287
1718743200,1.351,1.493,2.284
1718744100,1.343,1.487,2.282
1718745060,1.346,1.484,2.279
1718745960,1.35,1.471,2.275
1718746860,1.349,1.464,2.271
1718747700,1.355,1.459,2.267
1718748660,1.348,1.457,2.261
1718749560,1.354,1.453,2.259
1718750460,1.349,1.449,2.252
1718751300,1.348,1.444,2.247
1718752200,1.354,1.439,2.243
1718753160,1.354,1.434,2.238
1718754060,1.362,1.429,2.234
1718754900,1.354,1.427,2.231
1718755800,1.36,1.422,2.227
1718756760,1.361,1.419,2.222
1718757660,1.359,1.415,2.217
1718758560,1.36,1.414,2.214
1718759400,1.366,1.411,2.212
1718760360,1.359,1.407,2.208
1718761260,1.359,1.404,2.206
1718762160,1.357,1.4,2.203
1718763000,1.355,1.397,2.199
1718763900,1.349,1.393,2.197
1718764800,1.344,1.39,2.195
1718765760,1.341,1.386,2.191
1718766660,1.342,1.383,2.189
1718767500,1.336,1.379,2.186
1718768400,1.337,1.374,2.182
1718769360,1.328,1.366,2.179
1718770260,1.326,1.365,2.176
1718771160,1.321,1.363,2.172
1718772000,1.322,1.359,2.168
1718772900,1.322,1.332,2.165
1718773860,1.323,1.321,2.161
1718774760,1.321,1.318,2.156
1718775660,1.322,1.317,2.152
1718776500,1.324,1.305,2.147
1718777460,1.325,1.301,2.144
1718778360,1.328,1.299,2.139
1718779260,1.325,1.293,2.135
1718780100,1.329,1.291,2.132
1718781000,1.324,1.287,2.127
1718781960,1.335,1.284,2.125
1718782860,1.335,1.284,2.123
1718783760,1.339,1.282,2.118
1718784600,1.334,1.264,2.115
1718785560,1.336,1.265,2.113
1718786460,1.344,1.264,2.11
1718787360,1.342,1.261,2.108
1718788260,1.344,1.26,2.106
1718789100,1.346,1.26,2.104
1718790060,1.345,1.262,2.103
1718790960,1.344,1.259,2.102
1718791860,1.35,1.259,2.102
1718792700,1.348,1.258,2.101
1718793660,1.351,1.258,2.101
1718794560,1.35,1.255,2.102
1718795460,1.353,1.256,2.102
1718796300,1.347,1.256,2.102
1718797200,1.363,1.257,2.102
1718798160,1.358,1.257,2.103
1718799060,1.362,1.258,2.103
1718799960,1.364,1.257,2.104
1718800800,1.371,1.256,2.105
1718801700,1.368,1.256,2.105
1718802660,1.373,1.255,2.106
1718803560,1.377,1.255,2.107
1718804460,1.374,1.256,2.107
1718805360,1.381,1.255,2.108
1718806260,1.389,1.257,2.108
1718807160,1.388,1.256,2.109
1718808060,1.399,1.257,2.11
1718808960,1.395,1.257,2.11
1718809800,1.403,1.255,2.11
1718810760,1.4,1.256,2.111
1718811660,1.401,1.258,2.112
1718812560,1.403,1.258,2.113
1718813520,1.418,1.257,2.114
1718814420,1.425,1.255,2.114
1718815320,1.426,1.259,2.114
1718816220,1.427,1.255,2.115
1718817060,1.424,1.255,2.116
1718818020,1.429,1.256,2.116
1718818920,1.43,1.258,2.117
1718819820,1.437,1.259,2.117
1718820720,1.439,1.258,2.117
1718821620,1.436,1.259,2.117
1718822520,1.439,1.26,2.118
1718823420,1.443,1.261,2.118
1718824320,1.451,1.26,2.118
1718825160,1.448,1.262,2.118
1718826120,1.453,1.259,2.118
1718827020,1.458,1.262,2.118
1718827920,1.46,1.261,2.118
1718828760,1.456,1.262,2.119
1718829720,1.469,1.26,2.119
1718830620,1.465,1.262,2.118
1718831520,1.463,1.262,2.119
1718832420,1.475,1.264,2.118
1718833260,1.474,1.264,2.118
1718834220,1.472,1.264,2.119
1718835120,1.475,1.266,2.119
1718836020,1.475,1.266,2.119
1718836860,1.476,1.266,2.119
1718837760,1.479,1.266,2.118
1718838720,1.476,1.267,2.119
1718839620,1.48,1.268,2.119
1718840520,1.477,1.265,2.119
1718841420,1.481,1.267,2.119
1718842320,1.482,1.267,2.119
1718843220,1.482,1.268,2.119
1718844120,1.481,1.267,2.119
1718845020,1.484,1.269,2.12
1718845860,1.484,1.268,2.12
1718846820,1.485,1.271,2.119
1718847720,1.488,1.271,2.12
1718848620,1.487,1.269,2.119
1718849460,1.487,1.272,2.12
1718850420,1.488,1.271,2.119
1718851320,1.488,1.273,2.119
1718852220,1.49,1.273,2.12
1718853120,1.489,1.272,2.12
1718853960,1.492,1.273,2.121
1718854920,1.492,1.275,2.121
1718855820,1.495,1.275,2.121
1718856720,1.495,1.277,2.121
1718857560,1.493,1.277,2.121
1718858460,1.493,1.276,2.121
1718859420,1.496,1.276,2.122
1718860320,1.496,1.277,2.121
1718861220,1.496,1.278,2.121
1718862120,1.496,1.279,2.121
1718863020,1.495,1.279,2.122
1718863920,1.498,1.279,2.123
1718864820,1.496,1.28,2.122
1718865720,1.499,1.281,2.122
1718866620,1.5,1.283,2.123
1718867520,1.5,1.284,2.123
1718868420,1.5,1.285,2.124
1718869320,1.503,1.284,2.124
1718870220,1.5,1.283,2.124
1718871120,1.502,1.286,2.126
1718872020,1.5,1.286,2.125
1718872920,1.502,1.286,2.127
1718873820,1.501,1.284,2.127
1718874720,1.504,1.287,2.128
1718875620,1.503,1.289,2.129
1718876520,1.504,1.291,2.131
1718877420,1.505,1.291,2.132
1718878320,1.506,1.293,2.133
1718879220,1.506,1.292,2.136
1718880120,1.505,1.291,2.138
1718881020,1.507,1.293,2.139
1718881920,1.508,1.292,2.141
1718882820,1.508,1.294,2.143
1718883720,1.511,1.293,2.146
1718884620,1.513,1.295,2.146
1718885520,1.511,1.294,2.149
1718886420,1.512,1.296,2.151
1718887320,1.509,1.294,2.153
1718888220,1.511,1.295,2.155
1718889120,1.514,1.298,2.156
1718890020,1.512,1.296,2.159
