timestamp_unix,30,60,90,Ballen
1735426800,4.9,4.0,10.8,8.7
1735513200,4.7,3.9,10.7,10.4
1735599600,6.8,4.2,10.8,13.4
1735686000,6.5,4.0,10.7,9.2
1735772400,7.1,4.3,10.9,7.3
1735858800,6.0,4.6,10.9,13.4
1735945200,7.4,4.6,10.9,12.9
1736031600,9.9,5.0,11.1,10.1
1736118000,11.3,4.5,11.0,9.3
1736204400,13.8,7.1,11.0,9.0
1736290800,9.9,7.6,11.1,13.6
1736377200,9.2,6.4,11.0,9.9
1736463600,11.0,6.7,11.1,11.2
1736550000,7.9,6.8,10.9,14.6
1736636400,10.2,7.2,10.9,9.9
1736722800,10.7,8.5,11.0,10.0
1736809200,9.8,9.2,11.0,10.1
1736895600,11.5,8.7,10.9,10.0
1736982000,9.4,11.3,10.9,8.6
1737068400,9.6,10.2,10.9,8.6
1737154800,10.6,8.8,11.0,9.8
1737241200,10.5,9.7,17.6,9.9
1737327600,11.0,10.3,16.8,15.7
1737414000,10.6,10.3,10.6,10.0
1737500400,10.6,10.4,10.7,10.0
1737586800,10.5,10.4,10.9,9.3
1737673200,9.5,10.6,10.8,8.0
1737759600,10.5,9.8,10.9,6.4
1737846000,10.7,10.9,10.5,6.0
1737932400,11.3,15.6,10.9,6.1
1738018800,11.1,11.9,15.6,5.7
1738105200,10.6,11.6,9.4,5.4
1738191600,10.5,11.6,12.3,5.2
1738278000,10.5,11.8,10.1,5.1
1738364400,10.5,16.9,11.0,5.5
1738450800,10.4,15.6,11.4,5.8
1738537200,10.4,13.1,18.1,6.2
1738623600,8.0,13.1,13.1,6.3
1738710000,10.6,10.5,11.6,6.3
1738796400,10.6,13.0,14.9,5.8
1738882800,11.8,13.0,23.4,5.6
1738969200,9.8,13.0,21.5,5.7
1739055600,11.0,13.2,10.5,5.8
1739142000,10.9,13.2,10.6,6.0
1739228400,10.9,13.2,10.8,9.3
1739314800,10.8,13.8,11.0,11.6
1739401200,10.6,13.2,15.8,15.1
1739487600,11.9,13.3,13.8,13.0
1739574000,9.9,13.1,12.5,12.7
1739660400,10.8,12.9,11.3,12.8
1739746800,10.7,12.8,11.7,13.1
1739833200,10.4,13.2,11.6,13.7
1739919600,11.6,12.9,12.2,15.0
1740006000,18.9,12.2,26.0,16.6
1740092400,17.9,12.1,23.5,16.4
1740178800,17.8,12.4,25.6,15.1
1740265200,23.0,12.2,16.7,14.5
1740351600,13.3,13.0,11.9,14.5
1740438000,13.1,13.1,11.9,14.5
1740524400,12.8,13.1,11.8,14.6
1740610800,13.1,13.3,11.8,15.0
1740697200,12.0,13.1,12.3,14.9
1740783600,11.7,12.5,12.0,14.1
1740870000,11.3,13.1,12.1,12.9
1740956400,11.5,13.1,12.5,13.4
1741042800,12.4,13.4,12.2,13.5
1741129200,12.9,12.7,12.3,14.0
1741215600,13.8,12.7,12.3,14.3
1741302000,13.4,12.8,12.3,14.6
1741388400,18.9,12.5,12.3,15.2
1741474800,15.0,12.0,12.2,15.4
1741561200,15.9,11.8,12.2,16.0
1741647600,17.0,11.9,12.2,17.3
