timestamp_unix,30,60,90,Ballen
1720476000,2.4,0.2,2.0,29.9
1720562400,8.4,0.1,1.7,36.4
1720648800,0.5,5.9,0.7,17.5
1720735200,2.2,0.2,0.8,16.7
1720821600,4.3,0.5,0.3,14.8
1720908000,9.2,0.5,0.3,22.4
1720994400,4.8,0.4,1.5,29.9
1721080800,1.4,2.9,0.5,29.0
1721167200,6.6,0.6,1.3,18.8
1721253600,5.7,0.9,1.2,24.2
1721340000,6.7,1.8,1.2,32.2
1721426400,3.5,3.3,1.6,41.2
1721512800,4.7,5.0,2.7,50.4
1721599200,2.3,3.1,2.3,45.7
1721685600,3.9,2.9,5.4,22.8
1721772000,7.1,8.4,6.2,16.4
1721858400,5.1,7.6,2.3,23.3
1721944800,4.2,4.4,7.2,29.1
1722031200,10.3,9.6,6.7,33.1
1722117600,10.8,8.3,2.1,17.5
1722204000,6.5,11.5,2.7,21.0
1722290400,2.1,11.8,2.2,29.9
1722376800,2.0,11.4,7.4,39.2
1722463200,5.0,11.4,13.9,49.2
1722549600,5.2,11.5,11.3,57.8
1722636000,5.6,11.2,8.7,66.3
1722722400,9.1,11.2,6.2,76.9
1722808800,10.5,11.2,6.9,81.6
1722895200,13.8,11.3,5.9,48.6
1722981600,10.6,11.4,17.5,40.3
1723068000,11.1,11.4,31.6,46.1
1723154400,11.7,11.2,9.1,53.5
1723240800,12.5,11.1,1.4,59.2
1723327200,12.6,11.2,5.0,65.4
1723413600,13.9,10.7,6.3,74.2
1723500000,13.2,10.6,7.5,75.7
1723586400,10.6,10.7,7.0,35.8
1723672800,7.2,10.5,11.8,16.8
1723759200,9.9,10.9,10.1,24.5
1723845600,10.8,11.1,10.1,23.0
1723932000,1.4,10.6,9.3,7.0
1724018400,1.0,10.7,7.7,12.1
1724104800,1.1,10.4,5.8,13.0
1724191200,6.4,8.7,5.0,11.1
1724277600,1.4,1.7,5.2,16.8
1724623200,4.8,11.1,1.8,47.9
1724709600,7.7,10.1,2.0,56.1
1724796000,9.2,11.7,2.1,62.7
1724882400,12.8,11.3,1.5,68.8
1724968800,10.6,11.5,0.7,79.3
1725055200,10.3,11.6,0.5,75.5
1725141600,10.5,11.7,0.2,72.7
1725228000,10.8,11.4,0.8,79.7
1725314400,11.2,11.4,0.7,80.3
1725400800,11.2,11.0,0.4,47.7
1725487200,13.5,11.2,0.6,31.0
1725573600,11.2,11.4,6.4,37.3
1725660000,11.6,11.4,0.3,45.9
1725746400,12.2,11.3,5.9,55.1
1725832800,1.0,11.2,11.3,47.7
1725919200,9.6,11.3,0.1,33.2
1726005600,2.2,11.8,0.1,35.9
1726092000,6.9,10.2,0.4,36.8
1726178400,10.1,11.8,0.3,38.6
1726264800,4.4,14.2,0.3,43.1
1726351200,5.6,10.3,0.0,50.0
1726437600,12.7,11.7,0.0,55.2
1726524000,10.0,11.7,0.0,58.1
1726610400,12.4,13.8,0.0,52.5
1726696800,10.5,10.8,0.2,23.0
1726783200,10.7,11.2,0.0,25.7
1726869600,11.1,11.1,0.0,33.1
1726956000,11.6,11.3,0.0,39.7
1727042400,12.1,11.5,3.8,47.2
1727128800,12.7,11.8,0.0,52.9
1727215200,13.4,11.6,0.0,59.1
1727301600,7.8,12.5,1.3,58.5
1727388000,3.7,12.4,0.0,49.1
1727474400,6.9,12.4,0.0,46.2
1727560800,5.9,11.4,0.0,42.4
1727647200,8.1,11.7,0.0,42.4
1727733600,3.5,10.2,0.0,33.6
1727820000,2.8,9.0,0.1,12.8
1727906400,3.1,8.7,0.0,11.7
1727992800,3.4,11.8,0.0,15.8
1728079200,3.8,11.8,0.0,20.0
1728165600,4.5,11.5,0.0,22.7
1728252000,7.8,11.5,0.0,25.8
1728338400,9.8,11.5,0.0,27.3
1728424800,11.2,11.7,0.0,28.2
1728511200,10.7,11.9,0.0,14.4
1728597600,3.3,11.9,0.0,5.8
1728684000,7.6,11.5,0.0,10.0
1728770400,4.1,11.6,2.5,11.7
1728856800,4.5,11.6,0.0,13.5
1728943200,9.5,11.6,7.0,17.1
1729029600,5.6,11.4,1.0,23.5
1729116000,5.8,11.2,0.0,24.0
1729202400,5.8,11.2,0.0,24.5
1729288800,6.8,11.3,0.0,26.1
1729375200,12.0,11.6,0.0,25.3
1729461600,7.6,10.7,0.0,25.2
1729548000,6.4,12.0,0.0,25.8
1729634400,9.7,11.7,0.0,27.3
1729720800,9.0,11.8,0.0,28.4
1729807200,9.2,11.7,5.1,30.0
1729893600,10.6,11.6,0.7,31.8
1729980000,9.9,11.6,0.6,33.5
1730070000,10.2,11.6,6.8,34.9
1730156400,10.3,11.6,0.6,35.8
1730242800,10.4,11.6,3.6,36.0
1730329200,10.7,11.7,0.6,37.7
1730415600,14.6,11.7,0.5,40.4
1730502000,11.4,11.6,5.7,43.2
1730588400,12.8,12.7,0.1,49.7
1730674800,12.4,12.0,2.7,51.5
1730761200,16.4,12.0,0.4,51.8
1730847600,13.1,12.2,0.7,52.4
1730934000,13.9,12.5,1.0,52.9
1731020400,13.9,12.8,1.4,54.7
1731106800,15.7,13.1,1.8,55.1
1731193200,14.6,13.3,7.7,56.2
1731279600,14.9,13.6,2.5,55.4
1731366000,15.0,13.8,2.8,54.9
1731452400,14.6,14.0,5.2,54.9
1731538800,7.7,13.8,3.3,45.5
1731625200,6.3,12.9,3.3,20.2
1731711600,10.6,17.3,3.2,18.4
1731798000,11.8,11.9,3.2,13.1
1731884400,7.1,16.7,3.1,9.9
1731970800,9.5,10.9,2.1,10.5
1732057200,17.4,10.9,1.3,14.1
1732143600,10.3,10.0,1.5,13.1
1732230000,10.5,8.5,1.7,13.8
1732316400,17.9,12.7,1.8,12.2
1732402800,10.1,11.4,1.9,14.6
1732489200,12.0,11.2,1.7,12.8
1732575600,15.6,11.4,1.3,19.4
1732662000,9.9,11.6,3.8,15.4
1732748400,9.8,11.5,1.1,12.4
1732834800,9.9,11.5,1.1,8.5
1732921200,10.2,11.5,8.4,18.6
1733007600,12.8,10.3,2.4,17.6
1733094000,12.9,11.5,3.7,10.6
1733180400,10.5,11.4,1.6,12.9
1733266800,17.6,11.2,1.7,10.6
1733353200,10.6,11.2,1.7,11.8
1733439600,10.3,10.8,1.9,9.5
1733526000,11.4,10.8,9.4,17.0
1733612400,12.5,9.6,1.6,10.6
1733698800,10.1,15.1,4.1,8.5
1733785200,17.1,10.6,4.7,7.3
1733871600,14.8,10.5,1.6,13.3
1733958000,10.3,10.5,1.7,10.6
1734044400,18.4,10.6,1.8,12.7
1734130800,13.1,11.1,1.9,10.5
1734217200,10.7,10.5,2.1,10.6
1734303600,14.5,10.6,2.1,9.4
1734390000,10.2,10.6,2.0,12.1
1734476400,11.2,10.7,1.9,23.9
1734562800,11.4,10.7,1.8,16.6
1734649200,16.5,10.6,1.6,22.7
1734735600,10.4,10.7,1.7,20.8
1734822000,15.6,10.7,1.8,15.4
1734908400,13.8,10.5,1.7,17.9
1734994800,13.0,10.5,2.0,9.8
1735081200,10.2,10.4,2.0,8.6
1735167600,14.3,10.7,2.0,7.3
1735254000,17.0,11.6,1.9,12.6
1735340400,10.4,13.7,2.1,14.7
1735426800,10.7,10.9,2.2,35.0
1735513200,10.7,11.1,2.4,27.7
1735599600,11.5,11.2,5.2,13.0
1735686000,28.5,11.5,2.7,11.5
1735772400,26.9,11.5,2.7,11.2
1735858800,11.9,11.6,2.8,11.5
1735945200,11.2,12.1,3.1,11.8
1736031600,11.3,12.6,3.4,11.7
1736118000,10.7,10.3,2.9,11.7
1736204400,10.5,15.0,2.7,19.9
1736290800,10.6,22.4,2.6,22.3
1736377200,10.7,10.2,2.7,16.9
1736463600,10.7,11.4,2.7,23.7
1736550000,11.5,23.4,2.8,15.3
1736636400,10.8,10.5,3.2,20.8
1736722800,13.1,10.3,3.2,12.5
1736809200,11.1,10.3,3.3,13.0
1736895600,11.2,10.4,3.5,13.2
1736982000,11.0,10.3,3.5,10.8
1737068400,13.0,10.7,3.4,26.5
1737154800,11.1,11.1,3.4,34.6
1737241200,11.2,11.3,3.5,29.2
1737327600,11.3,11.6,3.6,24.9
1737414000,11.4,11.9,3.8,30.9
1737500400,17.1,12.1,3.9,20.0
1737586800,11.6,12.3,4.0,20.9
1737673200,15.6,12.3,10.0,11.2
1737759600,16.0,12.3,10.4,11.1
1737846000,10.5,10.8,3.4,10.6
1737932400,10.5,10.4,3.1,13.7
1738018800,10.5,10.4,6.9,11.3
1738105200,22.7,10.4,4.6,9.9
1738191600,16.7,10.3,2.8,9.3
1738278000,10.5,10.1,2.7,8.6
1738364400,10.7,10.1,8.2,10.4
1738450800,14.9,10.1,15.8,10.2
1738537200,14.6,14.1,6.3,13.2
1738623600,14.5,10.3,3.3,11.5
1738710000,11.2,11.0,3.4,12.2
1738796400,11.1,11.4,3.5,10.8
1738882800,15.5,11.7,3.5,16.3
1738969200,15.4,12.0,3.6,26.0
1739055600,18.5,12.2,3.6,11.8
1739142000,12.7,15.0,3.8,12.4
1739228400,14.3,21.4,4.0,13.0
1739314800,11.9,12.8,4.2,13.4
1739401200,12.1,25.7,4.4,13.9
1739487600,12.2,14.7,4.5,13.8
1739574000,14.5,13.3,4.6,12.8
1739660400,12.1,13.4,4.8,12.9
1739746800,22.4,13.5,5.0,13.3
1739833200,12.3,13.6,5.2,14.9
1739919600,13.2,13.8,5.4,17.4
1740006000,17.6,14.0,5.8,21.2
1740092400,13.3,14.1,6.0,20.8
1740178800,15.3,14.0,6.0,18.2
1740265200,12.3,13.8,5.6,14.5
1740351600,12.7,13.6,7.0,14.8
1740438000,11.9,13.5,11.7,14.6
1740524400,15.9,13.4,5.1,14.9
1740610800,22.9,13.5,10.1,15.2
1740697200,12.0,18.0,5.3,13.5
1740783600,17.0,13.7,10.9,12.5
1740870000,11.6,13.8,5.8,12.9
1740956400,11.7,13.8,5.9,13.4
1741042800,18.0,13.9,7.6,13.7
1741129200,11.9,13.9,6.1,14.0
1741215600,11.8,13.8,6.2,14.1
1741302000,12.0,13.7,6.1,14.3
1741388400,11.7,13.6,6.9,14.9
1741474800,11.8,13.5,5.8,15.8
1741561200,12.0,13.6,5.7,16.8
1741647600,12.3,13.6,7.2,17.8
1741734000,20.5,13.8,7.8,18.9
1741820400,16.2,14.0,6.0,20.0
1741906800,16.9,14.3,6.3,21.0
1741993200,15.3,14.4,14.3,21.6
1742079600,18.3,14.6,14.1,21.3
1742166000,17.1,14.8,7.0,21.5
1742252400,15.1,15.0,11.2,22.7
1742338800,15.4,15.3,8.8,23.6
1742425200,15.5,15.4,9.8,23.6
1742511600,15.4,15.9,9.8,23.3
1742598000,15.4,15.3,9.8,23.6
1742684400,16.3,15.4,9.8,24.3
1742770800,16.6,15.5,18.1,24.9
1742857200,16.3,15.7,13.8,25.5
1742943600,16.6,15.9,10.0,23.6
1743030000,16.6,16.2,10.1,21.2
1743116400,16.3,16.4,10.2,21.3
1743202800,17.4,16.5,16.6,21.7
1743289200,16.3,16.5,18.4,22.7
1743372000,16.6,18.4,12.0,21.8
1743458400,18.0,17.0,10.6,21.7
1743544800,17.2,21.2,10.7,22.0
1743631200,16.3,17.1,10.7,22.1
1743717600,16.2,17.0,10.7,22.4
1743804000,16.0,16.9,10.7,23.0
1743890400,19.5,17.2,10.7,24.8
1743976800,17.2,20.0,10.8,26.1
1744063200,19.1,19.9,10.8,26.6
1744149600,17.5,17.5,19.1,27.2
1744236000,17.8,18.7,10.9,28.1
1744322400,20.0,17.9,11.0,28.7
1744408800,19.7,17.8,11.2,28.2
1744495200,21.1,17.6,11.1,28.0
1744581600,17.3,19.4,11.1,28.4
1744668000,18.2,18.1,11.1,18.8
1744754400,19.3,18.4,11.1,9.8
1744840800,16.2,16.8,11.0,10.1
1744927200,16.6,17.0,11.1,8.4
1745013600,16.7,17.3,11.2,7.1
1745100000,17.0,17.4,11.3,9.3
1745186400,15.8,17.2,11.3,10.2
1745272800,16.9,17.0,11.3,8.3
1745359200,10.2,17.2,11.2,5.7
1745445600,14.4,16.3,11.0,4.8
1745532000,12.3,13.7,10.8,5.2
1745618400,9.6,13.6,16.8,6.0
1745704800,11.9,13.6,10.5,9.2
1745791200,21.5,13.6,10.5,11.0
1745877600,17.3,13.6,12.5,13.2
1745964000,11.3,13.5,10.3,16.0
1746050400,10.2,13.4,16.1,12.9
1746136800,10.4,13.3,10.2,17.0
1746223200,13.1,14.1,10.1,21.4
1746309600,13.6,13.5,23.3,25.6
1746396000,13.2,13.8,13.2,29.4
1746482400,12.9,14.1,12.3,32.9
1746568800,13.9,14.3,14.9,22.4
1746655200,16.8,16.0,16.5,11.4
1746741600,15.2,14.3,10.7,16.3
1746828000,13.6,14.2,10.4,23.1
1746914400,20.1,14.2,10.4,29.7
1747000800,14.2,14.2,10.3,36.7
1747087200,16.5,14.3,12.0,44.4
1747173600,15.4,14.4,10.3,42.0
1747260000,17.6,14.1,10.2,21.6
1747346400,16.0,14.2,16.7,28.7
1747432800,16.0,14.4,10.2,36.5
1747519200,16.7,14.8,16.7,44.3
1747605600,17.8,15.3,11.6,52.9
1747692000,17.3,15.6,10.6,60.4
1747778400,17.5,15.7,10.6,58.0
1747864800,20.0,18.2,10.5,29.1
1747951200,18.1,15.5,11.5,31.9
1748037600,17.9,15.8,11.4,36.4
1748124000,17.6,16.0,10.8,40.6
1748210400,17.5,16.1,13.2,45.9
1748296800,18.9,16.3,15.8,55.9
1748383200,17.9,16.3,11.5,51.7
1748469600,17.3,15.8,13.2,19.8
1748556000,16.7,15.6,15.6,25.2
1748642400,16.3,15.4,15.5,35.1
1748728800,16.5,15.3,13.3,46.1
1748815200,17.0,15.5,10.7,57.5
1748901600,17.7,15.8,10.8,66.4
1748988000,18.2,16.2,10.9,72.8
1749074400,19.1,16.6,14.4,85.7
1749160800,18.9,16.1,11.1,48.0
1749247200,18.5,16.0,11.0,29.3
1749333600,18.7,15.9,17.3,34.1
1749420000,18.9,16.3,11.1,37.0
1749506400,18.5,16.5,12.7,39.9
1749592800,18.4,16.7,11.4,45.0
1749679200,18.6,16.8,11.4,52.9
1749765600,18.1,16.6,11.5,54.1
1749852000,17.1,15.6,11.4,30.4
1749938400,16.7,15.1,11.3,28.8
1750024800,17.5,15.2,16.1,27.9
1750111200,17.3,15.5,18.4,35.1
1750197600,18.0,15.7,15.3,45.2
1750284000,17.7,15.7,11.6,50.7
1750370400,17.4,15.1,10.9,29.9
1750456800,17.2,15.0,11.1,33.7
1750543200,17.3,15.1,10.8,43.2
1750629600,17.9,15.3,10.9,54.6
1750716000,19.0,16.1,11.1,65.1
1750802400,19.4,16.7,11.5,68.9
1750888800,19.5,16.9,11.7,72.1
1750975200,24.3,16.2,11.6,42.4
1751061600,18.7,16.0,11.5,30.3
1751148000,18.5,16.0,11.5,36.5
1751234400,19.0,16.1,12.1,46.5
1751320800,19.4,16.4,11.6,54.3
1751407200,19.5,16.7,11.8,59.2
1751493600,20.1,17.0,12.0,70.8
1751580000,21.5,17.7,12.3,90.3
1751666400,22.6,18.4,12.8,111.3
1751752800,23.7,19.1,13.3,138.3
1751839200,24.8,20.0,15.1,169.4
1751925600,26.1,24.2,14.5,201.8
1752012000,26.9,21.9,15.1,222.4
1752098400,27.3,22.4,15.6,235.5
1752184800,27.3,22.8,16.0,238.0
1752271200,26.2,22.6,16.2,147.2
1752357600,25.9,22.5,16.2,85.4
1752444000,25.2,22.2,16.2,58.4
1752530400,24.7,22.0,16.2,53.1
1752616800,25.0,22.0,16.2,57.0
1752703200,24.8,22.0,16.2,33.0
1752789600,22.9,20.9,15.8,8.7
1752876000,21.8,19.6,15.3,17.3
1752962400,18.0,18.6,14.8,27.5
1753048800,17.8,18.0,14.4,35.2
1753135200,18.3,18.0,14.2,42.6
1753221600,21.2,20.6,15.2,50.5
1753308000,19.1,18.3,14.2,46.3
1753394400,18.7,17.6,13.9,19.6
1753480800,18.4,17.8,13.5,21.7
1753567200,18.2,19.8,13.7,29.7
1753653600,20.2,16.8,13.2,19.6
1753740000,18.6,16.9,13.2,25.9
1753826400,18.9,17.1,14.5,33.4
1753912800,19.5,17.4,13.3,40.0
1753999200,19.8,17.7,13.5,48.4
1754085600,19.6,18.0,13.6,52.1
1754172000,18.9,23.4,14.6,51.4
1754258400,18.2,18.2,13.8,53.8
1754344800,17.5,18.2,14.6,57.8
1754431200,18.1,18.3,13.8,65.2
1754517600,18.9,21.2,14.0,69.7
1754604000,19.6,20.5,14.1,73.0
1754690400,20.8,22.5,14.2,79.3
1754776800,22.2,19.8,14.3,88.9
1754863200,23.9,20.4,14.5,103.3
1754949600,24.9,20.9,14.7,121.6
1755036000,25.8,21.4,14.9,147.3
1755122400,26.2,21.7,15.1,176.8
1755208800,26.5,21.9,15.3,206.5
1755295200,26.3,22.0,15.4,133.7
1755381600,26.7,22.1,15.4,88.5
1755468000,27.3,22.7,15.7,75.7
1755554400,27.5,23.0,15.9,73.8
1755640800,27.9,23.3,16.2,77.3
1755727200,28.6,23.8,16.4,85.6
1755813600,29.8,24.5,16.7,98.0
1755900000,31.2,25.4,17.2,113.1
1755986400,32.5,26.3,17.7,131.0
1756072800,33.6,27.2,18.2,151.7
1756159200,34.1,27.7,18.6,175.4
1756245600,34.0,27.8,18.8,202.2
1756332000,34.0,27.8,18.9,235.3
1756418400,34.5,28.1,19.1,252.0
1756504800,35.2,28.6,19.3,252.0
1756591200,35.8,29.1,19.6,252.0
1756677600,36.1,29.5,19.9,252.0
1756764000,36.8,29.9,20.2,252.0
1756850400,37.4,30.4,20.5,252.0
1756936800,35.9,29.3,19.8,217.9
1757023200,33.9,27.8,18.9,134.9
1757109600,35.7,29.6,20.4,44.8
1757196000,34.8,29.3,20.3,34.9
1757282400,34.2,28.9,20.2,38.6
1757368800,33.4,28.5,20.1,43.5
1757455200,33.2,28.3,20.0,50.4
1757541600,33.8,28.5,20.0,57.2
1757628000,35.0,29.1,20.2,64.0
1757714400,36.1,29.8,20.5,69.4
1757800800,36.8,30.3,20.8,73.8
1757887200,37.8,30.9,21.1,79.6
1757973600,38.3,31.3,21.3,70.0
1758060000,38.0,31.4,21.4,49.6
1758146400,37.2,31.4,21.5,38.3
1758232800,35.8,30.9,21.4,38.1
1758319200,34.7,30.3,21.2,42.2
1758405600,33.5,29.7,20.9,48.8
1758492000,34.7,29.8,20.8,58.6
1758578400,36.8,30.8,21.2,66.8
1758664800,38.4,31.7,21.6,73.9
1758751200,40.0,32.6,21.9,80.6
1758837600,41.1,33.4,22.3,85.8
1758924000,41.9,33.9,22.6,91.7
1759010400,42.4,34.4,22.9,98.5
1759096800,42.7,34.6,23.1,105.9
1759183200,43.5,34.9,23.2,117.3
1759269600,46.0,35.5,23.5,135.9
1759356000,47.2,36.2,23.8,154.8
1759442400,46.6,36.0,23.9,95.6
1759528800,43.5,35.1,23.8,27.7
1759615200,42.4,34.7,23.7,15.4
1759701600,41.6,34.4,23.6,17.9
1759788000,40.0,33.9,23.5,19.6
1759874400,38.1,33.1,23.2,21.7
1759960800,37.0,32.4,22.9,23.8
