timestamp_unix,30,60,90,Ballen
1734562800,10.1,13.2,10.8,10.1
1734649200,10.2,14.2,11.8,11.4
1734735600,10.4,14.8,11.3,13.1
1734822000,10.3,14.5,10.5,10.4
1734908400,10.4,14.1,10.8,10.5
1734994800,13.0,13.2,10.9,10.5
1735081200,10.4,13.5,11.1,10.4
1735167600,10.3,12.7,10.3,10.3
1735254000,10.4,14.3,10.3,11.7
1735340400,10.6,13.6,10.4,10.6
1735426800,10.8,14.2,10.6,10.8
1735513200,10.9,13.5,10.7,10.9
1735599600,10.9,13.8,11.2,10.9
1735686000,10.9,13.2,11.2,10.9
1735772400,10.8,12.8,11.0,10.9
1735858800,11.0,14.4,11.1,11.0
1735945200,11.2,14.5,12.2,11.2
1736031600,11.3,14.5,10.1,11.3
1736118000,10.9,14.7,6.5,10.8
1736204400,10.7,15.8,6.5,10.7
1736290800,10.8,12.6,6.6,10.8
1736377200,11.0,13.5,8.9,10.9
1736463600,11.0,14.4,7.6,10.9
1736550000,11.0,14.3,6.9,11.0
1736636400,11.2,14.1,7.1,11.1
1736722800,11.3,15.0,8.6,11.2
1736809200,11.5,12.7,9.9,11.3
1736895600,11.6,12.5,10.7,11.3
1736982000,11.2,12.1,11.5,10.9
1737068400,11.1,14.6,10.7,11.0
1737154800,11.2,13.7,10.8,11.1
1737241200,11.3,13.0,11.0,11.2
1737327600,11.4,13.1,11.4,11.3
1737414000,11.5,12.3,11.2,11.4
1737500400,11.6,11.7,11.3,11.5
1737586800,11.4,12.1,11.4,11.3
1737673200,17.5,12.3,11.4,11.1
1737759600,10.8,12.2,11.4,10.8
1737846000,10.6,10.7,12.6,10.5
1737932400,10.6,10.4,10.1,10.9
1738018800,10.5,10.3,10.1,10.4
1738105200,10.6,10.3,10.2,10.4
1738191600,10.6,10.3,10.3,10.5
1738278000,10.6,10.2,10.3,10.4
1738364400,10.8,10.2,10.2,10.6
1738450800,13.6,10.4,10.3,10.8
1738537200,15.6,10.5,10.9,11.0
1738623600,18.0,10.7,10.7,11.1
1738710000,11.3,10.8,10.8,11.2
1738796400,11.2,10.9,12.0,11.0
1738882800,11.1,11.2,11.0,11.0
1738969200,11.2,11.7,11.1,11.1
1739055600,11.3,12.2,12.2,11.3
1739142000,11.5,12.6,11.3,11.4
1739228400,11.6,13.0,11.4,11.8
1739314800,11.7,13.4,11.5,12.1
1739401200,11.8,13.8,11.6,12.4
1739487600,11.9,14.2,11.7,12.8
1739574000,11.7,14.4,15.4,12.6
1739660400,11.7,14.4,12.6,12.6
1739746800,11.8,14.5,12.0,12.8
1739833200,11.9,14.6,12.8,13.1
1739919600,12.1,14.8,12.1,14.0
1740006000,12.4,15.2,12.5,17.3
1740092400,13.1,15.6,12.3,19.7
1740178800,12.8,15.6,12.3,17.3
1740265200,12.2,15.4,12.2,15.6
1740351600,12.1,15.2,12.1,15.4
1740438000,11.9,18.5,12.0,15.3
1740524400,12.0,21.5,11.9,15.6
1740610800,12.2,15.2,11.9,16.2
1740697200,12.2,15.4,11.9,16.0
1740783600,11.8,15.5,12.1,14.6
1740870000,11.8,15.4,12.0,12.9
1740956400,11.9,15.5,12.1,13.3
1741042800,12.0,15.5,12.1,13.7
1741129200,12.0,15.5,12.2,14.0
1741215600,12.0,15.4,12.2,14.3
1741302000,12.0,15.3,12.1,14.7
1741388400,12.1,15.2,12.1,15.3
1741474800,12.8,16.5,12.0,16.3
1741561200,14.2,15.4,12.5,17.5
1741647600,15.8,15.7,11.9,19.0
1741734000,17.5,16.1,11.9,20.6
1741820400,19.2,16.6,12.0,22.2
1741906800,20.8,17.1,12.1,23.7
1741993200,22.4,17.5,12.2,25.0
1742079600,23.7,17.9,12.2,26.2
1742166000,24.5,18.3,12.3,26.8
1742252400,26.0,18.7,12.4,27.9
1742338800,27.3,19.1,12.5,28.8
1742425200,27.8,19.2,12.5,28.8
1742511600,28.2,19.3,12.6,28.6
1742598000,28.9,19.2,12.5,28.7
1742684400,30.0,19.2,12.5,29.4
1742770800,31.2,19.4,12.4,30.1
1742857200,32.5,19.5,12.4,30.9
1742943600,34.1,19.9,12.4,30.1
1743030000,33.4,20.2,12.5,28.8
1743116400,32.7,20.2,12.5,28.0
1743202800,32.2,20.2,12.6,27.6
1743289200,33.0,20.2,12.6,28.3
1743372000,33.6,20.5,12.6,28.7
1743458400,32.9,20.6,12.7,28.0
1743544800,32.5,20.6,12.9,27.7
1743631200,32.4,20.5,12.8,27.6
1743717600,32.4,20.4,12.8,27.7
1743804000,32.6,20.2,12.7,27.9
1743890400,34.8,21.0,12.7,29.7
1743976800,36.7,20.7,12.7,31.3
1744063200,37.6,20.9,12.9,32.0
1744149600,38.4,21.0,12.8,32.7
1744236000,39.5,21.2,13.5,33.8
1744322400,40.8,21.4,12.9,34.9
1744408800,40.7,21.5,12.9,34.8
1744495200,40.2,21.2,12.9,34.4
1744581600,40.8,21.2,12.9,34.9
1744668000,41.2,21.1,12.8,22.8
1744754400,40.4,20.8,12.8,10.2
1744927200,40.4,20.6,12.6,10.9
1745013600,39.3,20.8,12.6,11.3
1745100000,36.7,20.9,12.7,12.0
1745186400,34.0,20.6,12.7,13.1
1745272800,33.2,20.2,13.2,12.4
1745359200,33.0,19.4,12.5,10.2
1745445600,32.0,18.9,16.4,10.0
1746223200,38.1,18.2,11.7,38.8
1746309600,40.6,18.5,11.7,44.7
1746396000,45.5,21.9,11.8,54.0
1746482400,49.6,22.2,11.9,61.7
1746568800,52.5,18.6,11.9,29.2
1746655200,51.5,17.3,11.4,14.1
1746741600,51.7,18.0,11.6,25.9
1746828000,52.7,22.3,11.3,37.8
1746914400,54.4,18.9,13.1,51.7
1747000800,57.1,19.4,12.7,64.2
1747087200,60.7,19.9,11.8,72.7
1747173600,63.7,17.3,11.7,45.3
1747260000,61.8,15.0,11.4,20.7
1747346400,64.6,16.4,10.7,43.0
1747432800,65.5,17.3,12.3,53.5
1747519200,67.9,18.6,11.5,65.6
1747605600,70.3,19.8,11.5,74.4
1747692000,71.3,20.5,11.6,76.9
1747778400,74.3,16.4,12.0,21.1
1747864800,72.7,16.7,10.9,21.5
1748037600,75.9,19.2,11.4,49.3
1748124000,74.3,19.8,13.4,58.4
1748210400,73.3,20.3,12.4,65.8
1748296800,77.1,21.2,15.5,75.0
1748383200,77.8,20.5,11.5,57.0
1748556000,69.1,17.8,12.9,30.4
1748642400,67.6,18.4,13.9,47.4
1748728800,70.1,19.1,12.2,61.3
1748815200,73.9,21.1,13.1,71.1
1748901600,77.7,21.2,14.1,78.0
1748988000,79.5,22.1,13.8,82.0
1749074400,82.5,22.3,13.4,63.5
1749160800,83.9,20.1,12.9,18.4
1749247200,83.3,20.1,12.2,35.4
1749333600,84.3,20.5,12.3,46.2
1749420000,85.7,21.2,12.9,54.1
1749506400,84.7,21.8,13.8,60.2
1749592800,83.8,22.3,12.6,67.1
1749679200,85.3,23.1,12.1,72.4
1749765600,84.6,22.3,12.0,45.3
1749852000,79.7,19.8,11.8,26.0
1749938400,76.8,19.6,11.4,29.1
1750024800,77.9,20.0,12.2,32.6
1750111200,79.2,21.1,11.1,46.8
1750197600,80.4,22.2,12.4,59.4
1750284000,80.6,21.8,12.0,40.9
1750370400,82.2,20.1,10.8,27.8
1750456800,80.7,21.0,11.3,43.7
1750543200,78.4,22.3,10.8,56.9
1750629600,79.8,23.1,12.6,65.3
1750716000,87.9,24.4,11.1,76.2
1750802400,88.1,26.1,14.4,80.4
1750888800,87.2,26.2,11.6,48.2
1750975200,89.4,23.4,11.4,20.9
1751061600,90.5,23.5,11.3,32.4
1751148000,87.9,23.7,11.4,43.9
1751234400,87.3,26.1,11.5,58.1
1751320800,86.3,28.5,11.6,63.8
1751407200,85.5,30.7,11.7,65.9
1751493600,89.9,31.8,13.6,72.5
1751580000,98.6,33.5,12.1,86.3
1751666400,103.3,35.8,14.9,102.1
1751752800,109.2,37.5,15.2,125.6
1751839200,116.3,36.9,13.1,156.7
1751925600,124.2,38.2,16.3,191.9
1752012000,128.0,40.0,13.9,217.1
1752098400,129.4,42.4,14.2,236.2
1752184800,130.7,42.2,14.6,209.7
1752271200,130.6,37.7,14.7,98.7
1752357600,131.2,35.5,14.8,85.6
1752444000,128.1,36.6,14.8,79.5
1752530400,127.7,37.6,14.9,80.2
1752616800,131.0,36.8,15.0,86.9
1752703200,131.9,35.5,15.1,50.4
1752789600,127.4,31.7,14.8,11.9
1752876000,120.9,30.0,14.4,22.7
1752962400,115.7,29.7,14.0,38.1
1753048800,113.3,29.1,13.7,49.7
1753135200,114.1,29.2,13.5,59.1
1753221600,113.3,30.4,13.6,66.0
1753308000,111.3,30.2,13.6,42.5
1753394400,108.4,25.7,13.2,22.8
1753480800,106.0,24.6,13.3,30.2
1753567200,103.9,24.9,12.4,41.9
1753653600,104.3,24.6,12.4,41.7
1753740000,103.4,26.4,12.5,46.2
1753826400,103.7,27.7,12.6,56.1
1753912800,103.4,29.2,12.8,64.6
1753999200,101.9,30.8,14.2,70.2
1754085600,101.8,30.5,13.1,75.0
1754172000,102.4,31.6,13.2,79.3
1754258400,101.8,33.4,13.4,82.5
1754344800,99.7,36.7,13.6,84.3
1754431200,103.0,40.2,13.8,91.4
1754517600,103.4,44.9,14.2,95.6
1754604000,102.2,50.0,14.5,97.9
1754690400,103.9,53.0,14.9,104.6
1754776800,106.1,56.4,15.2,115.9
1754863200,110.0,59.3,15.5,134.9
1754949600,111.7,61.6,15.9,157.7
1755036000,114.5,62.9,16.4,186.5
1755122400,117.9,63.3,16.9,216.2
1755208800,123.4,63.7,17.3,222.7
1755295200,130.1,63.6,17.1,105.8
1755381600,135.6,62.6,17.0,95.7
1755468000,136.6,62.7,17.2,96.3
1755554400,137.7,66.2,17.8,98.7
1755640800,140.9,67.4,18.5,105.5
1755727200,145.7,69.0,19.2,116.8
1755813600,153.6,72.2,20.1,135.3
1755900000,160.9,76.3,20.8,159.3
1755986400,167.4,80.7,21.8,186.9
1756072800,170.2,85.1,22.8,214.2
1756159200,170.5,89.1,23.9,238.9
1756245600,170.5,92.6,25.1,251.4
1756332000,176.8,96.5,25.8,252.0
1756418400,184.0,99.9,25.7,252.0
1756504800,188.2,102.9,26.3,252.0
1756591200,192.1,107.1,27.3,252.0
1756677600,193.0,111.3,28.4,252.0
1756764000,197.2,113.5,28.7,252.0
1756850400,198.9,117.1,30.3,252.0
1756936800,199.4,121.0,31.8,242.3
1757023200,183.2,99.5,25.8,146.7
1757109600,200.9,113.1,28.4,88.5
1757196000,194.8,106.2,27.7,80.2
1757282400,190.0,100.4,27.4,76.7
1757368800,184.3,95.7,27.3,75.1
1757455200,183.0,91.9,27.2,77.1
1757541600,185.1,89.2,27.2,82.2
1757628000,187.6,87.8,27.9,88.2
1757714400,188.1,87.7,29.3,92.5
1757800800,188.6,88.9,31.1,95.7
1757887200,193.1,91.6,32.9,98.5
1757973600,199.8,94.0,31.8,86.9
1758060000,202.6,93.0,30.2,80.4
1758146400,197.9,90.2,29.4,72.1
1758232800,189.7,86.7,29.1,66.4
1758319200,184.7,82.9,29.7,65.5
1758405600,179.3,79.7,30.7,67.2
1758492000,187.4,78.9,31.3,75.0
1758578400,193.2,80.3,32.8,82.1
1758664800,196.5,82.5,34.7,87.7
1758751200,199.7,85.8,37.4,92.3
1758837600,203.1,90.1,40.0,96.0
1758924000,206.1,93.7,42.5,99.0
1759010400,209.2,96.5,44.3,102.6
1759096800,211.5,99.0,47.7,105.8
1759183200,217.4,102.6,50.6,110.8
1759269600,227.2,107.4,52.7,119.4
1759356000,234.3,112.6,54.1,122.7
1759442400,239.1,114.9,53.0,103.7
1759528800,232.7,112.5,50.4,92.7
1759615200,233.7,108.6,47.7,81.7
1759701600,230.3,104.4,46.0,67.1
1759788000,221.1,99.3,43.2,55.5
1759874400,212.5,93.3,41.1,49.6
1759960800,211.1,88.5,39.6,48.0
