timestamp_unix,30,60,90,Ballen
1728165600,3.2,1.2,10.5,20.7
1728252000,3.8,1.2,13.2,22.8
1728338400,5.0,1.2,10.6,24.0
1728424800,4.8,1.1,10.8,24.0
1728511200,1.8,0.9,11.0,17.5
1728597600,1.9,0.4,11.0,11.1
1728684000,2.4,0.5,11.1,12.6
1728770400,2.6,0.6,11.1,13.9
1728856800,2.8,0.6,11.3,14.9
1728943200,3.3,0.6,11.5,16.7
1729029600,3.9,0.7,11.6,18.9
1729116000,4.5,0.9,11.7,20.9
1729202400,5.4,0.9,11.8,21.5
1729288800,8.1,0.7,11.5,21.3
1729375200,5.6,0.7,11.3,20.8
1729461600,5.8,0.7,11.2,20.9
1729548000,4.7,0.7,11.3,20.8
1729634400,4.4,0.8,11.2,21.3
1729720800,5.4,1.0,11.1,22.2
1729807200,6.4,1.2,10.9,23.5
1729893600,8.5,1.6,10.9,24.5
1729980000,10.2,2.7,10.9,25.4
1730070000,11.0,4.5,10.9,26.5
1730156400,11.8,6.3,10.8,27.4
1730242800,12.4,8.6,10.7,27.5
1730329200,13.1,10.1,10.7,28.7
1730415600,14.1,10.6,10.5,30.5
1730502000,15.2,11.2,10.5,32.4
1730588400,16.8,11.9,10.3,36.0
1730674800,18.0,12.7,10.2,37.4
1730761200,18.7,13.3,10.1,37.8
1730847600,19.6,13.9,10.2,38.2
1730934000,20.5,14.3,10.4,36.8
1731020400,21.5,14.9,10.6,36.0
1731106800,22.5,15.5,12.1,37.0
1731193200,23.4,16.2,11.1,37.7
1731279600,23.4,16.6,11.3,37.6
1731366000,21.1,16.6,11.4,37.3
1731452400,21.1,16.8,11.6,37.0
1731538800,15.8,16.4,11.7,23.0
1731625200,8.6,15.1,11.5,18.8
1731711600,8.6,13.8,11.3,14.7
1731798000,9.3,13.1,11.2,15.0
1731884400,7.9,12.3,11.1,13.9
1731970800,16.0,7.6,8.8,11.4
1732057200,11.1,4.2,3.9,14.2
1732143600,11.4,6.4,3.2,11.5
1732230000,22.2,4.5,4.0,12.2
1732316400,16.2,4.5,4.7,12.6
1732402800,8.5,4.5,5.5,11.7
1732489200,6.4,4.2,6.0,14.7
1732575600,6.1,3.7,6.6,12.0
1732662000,6.4,3.6,6.6,12.3
1732748400,6.1,3.6,6.3,12.1
1732834800,6.3,3.5,6.3,12.3
1732921200,7.8,3.7,6.5,13.0
1733007600,9.9,4.0,6.7,13.7
1733094000,10.0,4.3,6.9,17.5
1733180400,9.9,4.2,6.8,14.2
1733266800,9.8,4.0,6.6,14.1
1733353200,9.9,4.2,6.6,14.5
1733439600,8.5,4.3,6.2,13.0
1733526000,6.6,4.1,6.5,11.8
1733612400,6.8,4.0,6.0,13.6
1733698800,6.6,3.9,4.9,13.2
1733785200,6.3,3.7,5.5,13.1
1733871600,6.6,3.7,5.5,12.9
1733958000,7.0,3.8,5.8,13.3
1734044400,7.8,3.9,6.0,13.7
1734130800,9.9,4.1,6.1,15.6
1734217200,9.9,4.2,5.4,14.8
1734303600,7.7,4.0,5.9,14.1
1734390000,6.0,3.6,6.2,12.7
1734476400,6.1,3.5,5.8,13.1
1734562800,5.7,3.4,5.7,13.1
1734649200,6.1,3.1,5.8,13.0
1734735600,6.7,3.3,6.3,13.5
1734822000,6.3,3.4,6.0,12.5
1734908400,6.3,3.2,6.3,12.3
1734994800,6.1,3.3,5.8,12.4
1735081200,6.0,3.3,6.0,12.7
1735167600,5.7,3.1,6.0,12.9
1735254000,5.9,3.0,6.2,13.3
1735340400,6.6,3.1,6.3,14.1
1735426800,8.5,3.4,6.7,14.9
1735513200,9.8,3.6,6.9,15.2
1735599600,9.8,3.6,7.0,15.7
1735686000,9.9,3.7,7.3,16.1
1735772400,9.2,3.6,8.6,15.8
1735858800,9.9,3.6,8.6,15.8
1735945200,10.0,3.7,8.7,16.3
1736031600,10.1,4.0,9.8,15.7
1736118000,7.8,4.0,6.9,12.5
1736204400,6.8,3.7,7.0,12.6
1736290800,7.3,3.7,7.1,13.1
1736377200,9.8,3.8,7.1,13.1
1736463600,12.5,3.8,7.2,12.9
1736550000,8.6,3.9,7.4,12.9
1736636400,9.9,3.9,7.3,13.4
1736722800,12.8,4.1,7.1,14.6
1736809200,10.3,4.2,8.0,18.5
1736895600,10.4,4.3,8.0,16.5
1736982000,10.0,4.2,7.1,14.4
1737068400,9.9,3.9,12.0,14.7
1737154800,10.1,4.0,15.3,16.6
1737241200,10.2,4.1,6.5,15.7
1737327600,10.2,4.2,7.9,16.2
1737414000,10.3,4.3,9.2,16.6
1737500400,10.4,4.4,7.0,17.1
1737586800,10.3,4.4,8.0,16.9
1737673200,10.1,4.2,7.3,16.1
1737759600,8.5,3.8,16.9,14.8
1737846000,6.6,3.4,4.9,12.2
1737932400,6.7,3.4,3.0,12.4
1738018800,6.4,3.2,3.9,17.0
1738105200,6.6,3.1,6.5,13.2
1738191600,6.5,2.9,4.8,13.3
1738278000,6.2,2.7,5.1,12.3
1738364400,6.7,2.8,5.2,12.8
1738450800,8.5,3.1,5.5,13.8
1738537200,9.9,3.2,12.0,14.6
1738623600,10.0,3.4,2.6,15.5
1738710000,10.2,3.6,2.7,16.2
1738796400,10.0,3.5,2.8,16.0
1738882800,10.0,3.3,2.7,15.9
1738969200,10.1,3.3,2.7,16.6
1739055600,10.2,3.3,2.7,17.1
1739142000,10.4,3.4,2.8,17.7
1739228400,10.7,3.5,3.0,18.6
1739314800,11.0,3.7,3.4,18.9
1739401200,11.1,3.8,3.4,20.2
1739487600,11.0,3.9,12.0,18.8
1739574000,10.7,3.9,24.7,18.2
1739660400,10.7,4.0,17.2,18.3
1739746800,10.9,4.1,9.4,18.9
1739833200,11.3,4.2,6.1,20.1
1739919600,12.2,4.4,5.2,22.3
1740006000,14.2,4.8,4.3,24.7
1740092400,16.4,5.2,8.9,25.7
1740178800,14.9,4.9,4.3,21.8
1740265200,13.6,4.3,4.1,19.8
1740351600,13.3,4.0,4.2,19.6
1740438000,13.2,3.8,4.3,19.3
1740524400,13.2,3.6,4.3,19.4
1740610800,15.4,3.7,4.8,19.9
1740697200,13.3,3.9,4.9,19.3
1740783600,12.3,4.0,5.2,18.5
1740870000,12.2,4.1,5.7,18.8
1740956400,12.5,4.3,6.4,19.4
1741042800,12.8,4.5,7.0,19.9
1741129200,13.1,4.6,7.4,20.2
1741215600,13.3,4.6,9.8,20.3
1741302000,13.4,4.6,9.8,20.3
1741388400,13.7,4.6,9.8,20.4
1741474800,14.2,5.0,9.8,20.8
1741561200,15.1,5.9,9.8,21.5
1741647600,16.1,8.5,11.0,22.3
1741734000,17.2,10.4,9.9,23.2
1741820400,18.2,10.8,9.9,24.2
1741906800,19.1,11.2,10.0,25.0
1741993200,20.1,11.7,10.1,25.8
1742079600,20.7,12.1,10.2,26.6
1742166000,21.1,12.7,10.3,26.8
1742252400,22.2,13.1,18.5,28.0
1742338800,23.2,14.6,10.5,28.7
1742425200,23.6,14.0,10.9,28.6
1742511600,23.7,14.2,10.6,28.0
1742598000,24.2,14.4,10.6,28.2
1742684400,24.9,14.7,11.2,28.5
1742770800,25.6,15.0,16.6,28.8
1742857200,26.2,15.4,13.8,29.2
1742943600,27.0,16.0,10.9,29.9
1743030000,26.1,16.4,11.0,29.5
1743116400,25.6,16.5,11.1,29.2
1743202800,25.2,16.5,11.2,28.8
1743289200,25.8,16.5,14.3,29.2
1743544800,25.7,17.3,11.7,29.3
1743890400,27.7,17.4,11.9,30.9
1743976800,29.8,18.1,12.1,33.0
1750975200,7.4,14.1,26.5,31.3
1753912800,7.4,14.0,26.5,31.3
1755208800,60.4,33.3,27.7,18.8
1755295200,59.6,32.9,28.1,29.3
1755381600,59.9,32.8,27.5,37.4
1755468000,61.2,33.8,27.1,46.8
1755554400,63.4,34.9,27.4,57.9
1755640800,65.0,35.6,27.9,67.6
1755727200,66.5,36.4,28.2,74.7
1755813600,69.1,37.4,28.5,82.4
1755900000,71.7,38.6,28.5,89.7
1755986400,73.9,39.8,28.7,96.8
1756072800,74.7,40.8,28.9,101.8
1756159200,73.9,41.5,29.3,105.3
1756245600,72.3,41.7,29.8,108.5
1756332000,72.9,41.7,30.4,118.9
1756418400,74.9,42.0,30.7,137.5
1756504800,76.8,42.7,30.9,160.0
1756591200,77.6,43.3,31.0,185.6
1756677600,78.0,43.8,31.2,217.9
1756764000,79.7,45.2,31.4,249.1
1756850400,80.0,45.9,31.6,252.0
1756936800,79.6,46.1,31.9,175.6
1757023200,75.9,41.8,30.2,60.0
1757109600,78.5,43.0,31.2,33.1
1757196000,77.2,42.6,30.6,40.4
1757282400,76.7,42.7,30.5,49.8
1757368800,76.4,43.0,30.7,58.7
1757455200,77.7,43.3,31.2,69.2
1757541600,80.4,45.3,31.4,79.1
1757628000,83.6,46.9,31.6,87.3
1757714400,86.0,48.4,31.9,92.3
1757800800,87.6,49.2,32.2,96.0
1757887200,88.8,49.1,32.5,58.8
1757973600,88.8,47.6,32.2,27.7
1758060000,86.8,46.1,31.2,34.6
1758146400,83.7,45.2,30.3,40.3
1758232800,79.6,43.3,29.7,47.1
1758319200,77.5,42.7,29.7,54.3
1758405600,76.0,42.5,30.3,63.3
1758492000,79.3,42.9,31.0,74.5
1758578400,82.7,45.6,31.3,83.6
1758664800,86.1,47.7,31.6,91.2
1758751200,89.8,49.9,32.1,97.1
1758837600,92.4,51.7,32.6,100.9
1758924000,94.4,52.6,32.9,105.0
1759010400,95.4,53.2,33.3,109.1
1759096800,96.2,53.9,33.8,112.9
1759183200,98.0,54.4,34.4,118.6
1759269600,101.1,55.1,34.8,128.4
1759356000,103.9,56.2,35.1,48.6
1759442400,103.4,55.8,34.6,31.6
1759528800,100.2,54.7,33.9,38.9
1759615200,98.8,52.9,33.2,38.1
1759701600,96.0,51.0,32.3,41.0
1759788000,91.4,49.3,31.6,45.3
1759874400,87.5,47.6,31.1,49.1
1759960800,86.4,46.7,31.0,52.3
