timestamp_unix,30,60,Ballen
1720198181,97.0,,
1720207812,,,95.0
1720209852,,87.0,
1720217291,97.0,,
1720227125,,,96.0
1720228674,,87.0,
1720236396,97.0,,
1720246440,,,93.0
1720247493,,85.0,
1720255499,94.0,,
1720265743,,,92.0
1720266320,,84.0,
1720274625,95.0,,
1720285089,,,94.0
1720285173,,86.0,
1720293765,97.0,,
1720304019,,87.0,
1720304414,,,95.0
1720312883,98.0,,
1720322842,,88.0,
1720323716,,,95.0
1720331985,97.0,,
1720341655,,84.0,
1720343026,,,90.0
1720351084,93.0,,
1720360481,,84.0,
1720362355,,,91.0
1720370222,95.0,,
1720379340,,85.0,
1720381714,,,93.0
1720389360,96.0,,
1720398187,,86.0,
1720401039,,,93.0
1720408483,96.0,,
1720417022,,85.0,
1720427598,93.0,,
1720435854,,82.0,
1720439774,,,90.0
1720446737,93.0,,
1720454716,,83.0,
1720459131,,,92.0
1720465897,94.0,,
1720473587,,84.0,
1720478493,,,93.0
1720485041,95.0,,
1720492442,,85.0,
1720497827,,,93.0
1720504171,93.0,,
1720511288,,81.0,
1720517151,,,87.0
1720523301,89.0,,
1720530145,,79.0,
1720536510,,,87.0
1720542486,91.0,,
1720549055,,81.0,
1720555910,,,89.0
1720561677,92.0,,
1720567955,,82.0,
1720575286,,,90.0
1720580845,93.0,,
1720586837,,83.0,
1720594654,,,88.0
1720599998,90.0,,
1720605706,,80.0,
1720614006,,,87.0
1720619159,91.0,,
1720624590,,82.0,
1720633403,,,91.0
1720638341,93.0,,
1720643484,,84.0,
1720652770,,,93.0
1720657498,94.0,,
1720662357,,84.0,
1720672117,,,93.0
1720676643,93.0,,
1720681219,,84.0,
1720691458,,,90.0
1720695787,91.0,,
1720700083,,83.0,
1720710816,,,92.0
1720714951,93.0,,
1720718964,,84.0,
1720730178,,,93.0
1720734109,94.0,,
1720737836,,85.0,
1720749519,,,93.0
1720753249,94.0,,
1720756693,,84.0,
1720768855,,,92.0
1720772381,93.0,,
1720775543,,84.0,
1720788188,,,92.0
1720791520,93.0,,
1720794400,,84.0,
1720807537,,,95.0
1720810671,95.0,,
1720813269,,86.0,
1720826890,,,96.0
1720829804,96.0,,
1720832117,,87.0,
1720848921,96.0,,
1720850951,,86.0,
1720865586,,,94.0
1720868033,95.0,,
1720869780,,85.0,
1720884904,,,95.0
1720887160,95.0,,
1720888625,,86.0,
1720904229,,,96.0
1720906289,96.0,,
1720907470,,87.0,
1720923551,,,97.0
1720925406,97.0,,
1720926304,,87.0,
1720942850,,,93.0
1720944513,94.0,,
1720945127,,84.0,
1720962159,,,93.0
1720963633,94.0,,
1720963962,,84.0,
1720981511,,,94.0
1720982776,95.0,,
1720982820,,85.0,
1721000856,,,95.0
1721001671,,86.0,
1721001908,95.0,,
1721020173,,,94.0
1721020511,,86.0,
1721021029,95.0,,
1721039347,,80.0,
1721039494,,,88.0
1721040148,90.0,,
1721058218,,82.0,
1721058847,,,90.0
1721059310,92.0,,
1721077109,,84.0,
1721078219,,,91.0
1721078483,93.0,,
1721095980,,84.0,
1721097577,,,91.0
1721097635,93.0,,
1721114840,,84.0,
1721116776,93.0,,
1721116926,,,93.0
1721135919,93.0,,
1721136285,,,93.0
1721152638,,86.0,
1721155068,95.0,,
1721155631,,,95.0
1721171489,,86.0,
1721174199,95.0,,
1721174959,,,95.0
1721190327,,86.0,
1721193318,95.0,,
1721194285,,,95.0
1721209160,,84.0,
1721212436,94.0,,
1721213641,,,93.0
1721228002,,84.0,
1721231564,94.0,,
1721232967,,,93.0
1721246856,,85.0,
1721250702,95.0,,
1721252302,,,94.0
1721265703,,86.0,
1721269829,96.0,,
1721271645,,,95.0
1721284540,,85.0,
1721288947,93.0,,
1721290958,,,91.0
1721303376,,82.0,
1721308072,92.0,,
1721310285,,,90.0
1721322241,,83.0,
1721327239,93.0,,
1721329642,,,91.0
1721341112,,84.0,
1721346392,94.0,,
1721348995,,,92.0
1721359972,,84.0,
1721365530,94.0,,
1721368352,,,92.0
1721378823,,82.0,
1721384663,91.0,,
1721387683,,,88.0
1721397684,,81.0,
1721403822,91.0,,
1721407048,,,89.0
1721416576,,82.0,
1721422997,93.0,,
1721426426,,,90.0
1721435459,,83.0,
1721442159,93.0,,
1721445788,,,91.0
1721454329,,83.0,
1721461306,91.0,,
1721465132,,,86.0
1721473190,,79.0,
1721480458,89.0,,
1721484490,,,85.0
1721492086,,80.0,
1721499658,91.0,,
1721503895,,,87.0
1721510999,,81.0,
1721518848,91.0,,
1721523293,,,88.0
1721529895,,82.0,
1721538019,91.0,,
1721542665,,,86.0
1721548775,,80.0,
1721557181,89.0,,
1721562032,,,86.0
1721567662,,80.0,
1721576378,91.0,,
1721581442,,,87.0
1721586568,,82.0,
1721595557,93.0,,
1721600838,,,88.0
1721605456,,83.0,
1721614718,93.0,,
1721620198,,,89.0
1721624328,,84.0,
1721633866,93.0,,
1721639541,,,90.0
1721643189,,83.0,
1721653007,93.0,,
1721658885,,,91.0
1721662053,,84.0,
1721672159,93.0,,
1721678235,,,93.0
1721680920,,84.0,
1721691303,95.0,,
1721697577,,,93.0
1721699778,,84.0,
1721710439,94.0,,
1721716908,,,92.0
1721718629,,84.0,
1721729572,93.0,,
1721736241,,,92.0
1721737482,,84.0,
1721748712,94.0,,
1721755582,,,93.0
1721756341,,85.0,
1721767855,95.0,,
1721774923,,,94.0
1721775199,,86.0,
1721786988,95.0,,
1721794048,,86.0,
1721794251,,,94.0
1721806114,95.0,,
1721812892,,85.0,
1721813572,,,93.0
1721825242,94.0,,
1721831739,,85.0,
1721832900,,,93.0
1721844379,95.0,,
1721850593,,86.0,
1721852235,,,94.0
1721863509,96.0,,
1721869438,,86.0,
1721871558,,,95.0
1721882627,96.0,,
1721888271,,86.0,
1721890868,,,93.0
1721901749,93.0,,
1721907102,,83.0,
1721910179,,,90.0
1721920885,93.0,,
1721925963,,84.0,
1721929529,,,93.0
1721940039,94.0,,
1721944830,,84.0,
1721948875,,,93.0
1721959181,95.0,,
1721963687,,84.0,
1721968209,,,93.0
1721978315,94.0,,
1721982536,,84.0,
1721987537,,,92.0
1721997448,93.0,,
1722001387,,84.0,
1722006873,,,92.0
1722016590,94.0,,
1722020246,,84.0,
1722026214,,,93.0
1722035731,95.0,,
1722039102,,84.0,
1722045548,,,93.0
1722054864,94.0,,
1722057953,,84.0,
1722064875,,,91.0
1722073995,93.0,,
1722076802,,83.0,
1722084208,,,90.0
1722093139,93.0,,
1722103558,,,92.0
1722112289,95.0,,
1722114640,,87.0,
1722122915,,,94.0
1722131428,95.0,,
1722133495,,86.0,
1722142244,,,94.0
1722150557,94.0,,
1722152340,,85.0,
1722161565,,,93.0
1722169685,94.0,,
1722171185,,84.0,
1722180900,,,93.0
1722188826,95.0,,
1722190044,,85.0,
1722200239,,,95.0
1722207962,96.0,,
1722208897,,86.0,
1722219563,,,92.0
1722227093,96.0,,
1722227736,,86.0,
1722246206,91.0,,
1722246567,,82.0,
1722258338,,,90.0
1722265347,93.0,,
1722265420,,83.0,
1722277702,,,92.0
1722284298,,84.0,
1722284508,95.0,,
1722297050,,,93.0
1722303156,,86.0,
1722303648,95.0,,
1722316379,,,93.0
1722322000,,84.0,
1722322773,93.0,,
1722335700,,,88.0
1722340842,,81.0,
1722341902,91.0,,
1722355060,,,89.0
1722359728,,82.0,
1722361077,92.0,,
1722374438,,,90.0
1722378615,,83.0,
1722380245,93.0,,
1722393795,,,90.0
1722397486,,84.0,
1722399397,93.0,,
1722413139,,,88.0
1722416345,,82.0,
1722418538,91.0,,
1722435216,,82.0,
1722437699,91.0,,
1722454103,,83.0,
1722456880,94.0,,
1722471520,,,90.0
1722472979,,84.0,
1722490865,,,89.0
1722491842,,84.0,
1722495252,92.0,,
1722510202,,,86.0
1722510698,,81.0,
1722514394,90.0,,
1722529593,,82.0,
1722533574,92.0,,
1722548486,,83.0,
1722549145,,,88.0
1722552748,93.0,,
1722567362,,84.0,
1722568505,,,3.0
1722571902,93.0,,
1722586225,,82.0,
1722591046,90.0,,
1722605091,,81.0,
1722610206,91.0,,
1722623985,,83.0,
1722629385,93.0,,
1722642867,,84.0,
1722648543,94.0,,
1722661732,,84.0,
1722667685,92.0,,
1722680598,,80.0,
1722686826,90.0,,
1722699479,,81.0,
1722706005,91.0,,
1722718375,,82.0,
1722725179,93.0,,
1722737255,,83.0,
1722744336,93.0,,
1722756122,,82.0,
1722763482,91.0,,
1722774985,,82.0,
1722782636,92.0,,
1722793861,,83.0,
1722801795,93.0,,
1722812728,,84.0,
1722820938,94.0,,
1722831593,,84.0,
1722840072,93.0,,
1722850442,,82.0,
1722859208,91.0,,
1722869305,,82.0,
1722878369,92.0,,
1722888186,,83.0,
1722897529,93.0,,
1722907057,,84.0,
1722916676,93.0,,
1722925916,,82.0,
1722935813,88.0,,
1722944773,,79.0,
1722954977,89.0,,
1722963677,,80.0,
1722974177,91.0,,
1722982586,,82.0,
1722993355,92.0,,
1723001473,,82.0,
1723012515,90.0,,
1723020345,,80.0,
1723031673,89.0,,
1723039230,,80.0,
1723050859,91.0,,
1723058131,,82.0,
1723070033,92.0,,
1723077016,,83.0,
1723089188,93.0,,
1723095884,,83.0,
1723108332,91.0,,
1723114746,,82.0,
1723127485,92.0,,
1723133620,,82.0,
1723146644,93.0,,
1723152492,,84.0,
1723165791,93.0,,
1723171352,,84.0,
1723184926,93.0,,
1723190204,,83.0,
1723204064,92.0,,
1723209060,,82.0,
1723223210,93.0,,
1723227924,,83.0,
1723242356,93.0,,
1723246784,,84.0,
1723261492,93.0,,
1723265636,,84.0,
1723280623,91.0,,
1723284483,,81.0,
1723299768,91.0,,
1723303358,,82.0,
1723318933,92.0,,
1723322238,,82.0,
1723338089,93.0,,
1723341109,,83.0,
1723357235,91.0,,
1723359970,,82.0,
1723376376,89.0,,
1723378829,,79.0,
1723395559,90.0,,
1723397729,,81.0,
1723414737,92.0,,
1723416623,,82.0,
1723433893,93.0,,
1723435495,,83.0,
1723453034,88.0,,
1723454353,,78.0,
1723472194,88.0,,
1723473230,,78.0,
1723491398,90.0,,
1723492148,,80.0,
1723510582,91.0,,
1723511048,,81.0,
1723529747,90.0,,
1723529931,,80.0,
1723548807,,76.0,
1723548906,85.0,,
1723567731,,77.0,
1723568119,87.0,,
1723586666,,80.0,
1723587336,89.0,,
1723605580,,80.0,
1723606531,90.0,,
1723624478,,80.0,
1723625710,89.0,,
1723643366,,80.0,
1723644881,90.0,,
1723662267,,81.0,
1723664065,91.0,,
1723681157,,82.0,
1723683237,91.0,,
1723700035,,82.0,
1723702407,91.0,,
1723718908,,80.0,
1723721562,90.0,,
1723737795,,82.0,
1723740738,91.0,,
1723756686,,82.0,
1723759909,92.0,,
1723775562,,82.0,
1723779066,93.0,,
1723794430,,82.0,
1723798214,91.0,,
1723813297,,82.0,
1723817367,91.0,,
1723832183,,82.0,
1723836528,92.0,,
1723851057,,83.0,
1723855694,93.0,,
1723869925,,83.0,
1723874842,93.0,,
1723888788,,82.0,
1723893991,93.0,,
1723907655,,84.0,
1723913142,93.0,,
1723926521,,84.0,
1723932288,94.0,,
1723945376,,84.0,
1723951423,94.0,,
1723964225,,85.0,
1723970554,94.0,,
1723983073,,85.0,
1723989688,94.0,,
1724001923,,86.0,
1724008822,95.0,,
1724020771,,87.0,
1724027950,96.0,,
1724039620,,87.0,
1724047068,95.0,,
1724058453,,85.0,
1724066186,94.0,,
1724077295,,85.0,
1724085323,95.0,,
1724096149,,86.0,
1724104459,95.0,,
1724114995,,87.0,
1724123584,96.0,,
1724133830,,86.0,
1724142697,93.0,,
1724152661,,84.0,
1724161823,93.0,,
1724171518,,84.0,
1724180975,94.0,,
1724190382,,85.0,
1724200119,95.0,,
1724209237,,86.0,
1724219252,95.0,,
1724228081,,85.0,
1724238375,95.0,,
1724246920,,86.0,
1724257508,95.0,,
1724265768,,86.0,
1724276634,96.0,,
1724284606,,87.0,
1724295750,97.0,,
1724303434,,87.0,
1724314857,94.0,,
1724322259,,84.0,
1724333973,94.0,,
1724341101,,85.0,
1724353112,95.0,,
1724359954,,86.0,
1724372245,95.0,,
1724378801,,86.0,
1724391371,95.0,,
1724397640,,84.0,
1724410494,93.0,,
1724416482,,84.0,
1724429639,93.0,,
1724435347,,84.0,
1724448787,94.0,,
1724454207,,85.0,
1724467923,94.0,,
1724473069,,85.0,
1724487056,91.0,,
1724491918,,82.0,
1724506200,91.0,,
1724510785,,82.0,
1724525377,93.0,,
1724529674,,84.0,
1724544542,94.0,,
1724548549,,85.0,
1724563686,95.0,,
1724567407,,85.0,
1724582816,93.0,,
1724586252,,84.0,
1724601954,95.0,,
1724605120,,86.0,
1724621090,96.0,,
1724623969,,86.0,
1724640211,97.0,,
1724642805,,87.0,
1724659329,95.0,,
1724661632,,85.0,
1724678444,94.0,,
1724680463,,85.0,
1724697583,95.0,,
1724699315,,85.0,
1724716711,96.0,,
1724718160,,86.0,
1724735827,96.0,,
1724736993,,86.0,
1724754937,92.0,,
1724755819,,82.0,
1724774088,93.0,,
1724774675,,84.0,
1724793239,95.0,,
1724793550,,85.0,
1724812373,95.0,,
1724812402,,86.0,
1724831240,,83.0,
1724831495,92.0,,
1724850083,,82.0,
1724850624,92.0,,
1724869043,,83.0,
1724887920,,84.0,
1724889042,93.0,,
1724906786,,84.0,
1724908189,93.0,,
1724925644,,80.0,
1724927331,89.0,,
1724944528,,81.0,
1724946508,91.0,,
1724963430,,82.0,
1724965693,92.0,,
1724982312,,84.0,
1724984856,93.0,,
1725001178,,84.0,
1725020035,,84.0,
1725023255,93.0,,
1725038904,,85.0,
1725042399,95.0,,
1725057757,,85.0,
1725061532,95.0,,
1725076610,,86.0,
1725080657,95.0,,
1725095446,,83.0,
1725099777,93.0,,
1725114296,,84.0,
1725118920,93.0,,
1725133162,,85.0,
1725138067,95.0,,
1725152015,,86.0,
1725157200,95.0,,
1725170855,,85.0,
1725176321,93.0,,
1725189692,,82.0,
1725195448,92.0,,
1725208558,,84.0,
1725214607,93.0,,
1725227426,,84.0,
1725233754,95.0,,
1725246278,,85.0,
1725252888,95.0,,
1725265121,,82.0,
1725272011,91.0,,
1725283969,,82.0,
1725291162,92.0,,
1725302849,,83.0,
1725310323,93.0,,
1725321717,,84.0,
1725329470,94.0,,
1725340575,,84.0,
1725348608,92.0,,
1725359425,,82.0,
1725367750,91.0,,
1725378297,,82.0,
1725386919,92.0,,
1725397180,,83.0,
1725406083,92.0,,
1725416055,,83.0,
1725425237,93.0,,
1725434922,,82.0,
1725444384,91.0,,
1725453788,,82.0,
1725463550,92.0,,
1725472675,,83.0,
1725482718,93.0,,
1725491552,,84.0,
1725501870,93.0,,
1725510416,,84.0,
1725521012,91.0,,
1725529273,,82.0,
1725540157,91.0,,
1725559334,92.0,,
1725567189,,83.0,
1725578497,93.0,,
1725586063,,84.0,
1725597646,93.0,,
1725604924,,83.0,
1725616785,91.0,,
1725623780,,82.0,
1725635945,91.0,,
1725642661,,82.0,
1725655114,93.0,,
1725661542,,84.0,
1725674269,93.0,,
1725680409,,84.0,
1725693413,91.0,,
1725699268,,81.0,
1725712560,89.0,,
1725718140,,81.0,
1725731744,91.0,,
1725737038,,82.0,
1725750915,92.0,,
1725755923,,84.0,
1725770072,93.0,,
1725774794,,83.0,
1725789218,89.0,,
1725793660,,81.0,
1725808384,91.0,,
1725812546,,83.0,
1725827554,93.0,,
1725831429,,84.0,
1725846702,94.0,,
1725850291,,85.0,
1725865839,93.0,,
1725869146,,84.0,
1725884986,93.0,,
1725888001,,85.0,
1725904133,95.0,,
1725906860,,86.0,
1725923266,96.0,,
1725925710,,87.0,
1725942389,97.0,,
1725944549,,88.0,
1725961498,95.0,,
1725963376,,86.0,
1725980614,95.0,,
1725982208,,86.0,
1725999735,97.0,,
1726001043,,87.0,
1726018846,97.0,,
1726019872,,88.0,
1726037952,97.0,,
1726038693,,88.0,
1726057051,97.0,,
1726057509,,88.0,
1726076156,99.0,,
1726076328,,89.0,
1726095139,,91.0,
1726095250,100.0,,
1726113938,,91.0,
1726114332,100.0,,
1726132737,,89.0,
1726133406,97.0,,
1726151534,,89.0,
1726152490,98.0,,
1726170340,,90.0,
1726171581,100.0,,
1726189139,,91.0,
1726190663,100.0,,
1726207930,,90.0,
1726209738,97.0,,
1726226717,,88.0,
1726245592,,89.0,
1726247997,98.0,,
1726264398,,90.0,
1726267096,99.0,,
1726283193,,91.0,
1726286176,100.0,,
1726301981,,88.0,
1726305247,97.0,,
1726320771,,88.0,
1726324328,97.0,,
1726339578,,89.0,
1726343420,99.0,,
1726358378,,91.0,
1726362504,100.0,,
1726377169,,90.0,
1726381589,98.0,,
1726395957,,88.0,
1726400663,96.0,,
1726414759,,88.0,
1726419759,97.0,,
1726433570,,89.0,
1726438853,98.0,,
1726452373,,89.0,
1726457939,98.0,,
1726471169,,88.0,
1726477020,97.0,,
1726489968,,88.0,
1726496108,97.0,,
1726508778,,88.0,
1726515207,97.0,,
1726527590,,88.0,
1726534302,97.0,,
1726546398,,88.0,
1726553393,97.0,,
1726565204,,86.0,
1726572494,95.0,,
1726591607,96.0,,
1726602919,,87.0,
1726610713,96.0,,
1726621736,,87.0,
1726629815,96.0,,
1726640551,,87.0,
1726648915,95.0,,
1726659365,,86.0,
1726668030,95.0,,
1726678191,,86.0,
1726687144,95.0,,
1726697018,,87.0,
